,버스노선번호,몇번째 정류장,노선이름
3416,107,11,국민은행 성정점
3417,107,12,구상골사거리
3418,107,13,성정선경아파트
3419,107,14,성정현대아파트
3420,107,15,여성회관
3421,107,16,성정중학교
3422,107,17,펜타폴리스 2차
3423,107,18,두정대우1차아파트
3424,107,19,한성3차아파트
3425,107,20,두정우남아파트
3426,107,21,부성1동행정복지센터
3427,107,22,공주대공과대학
3428,107,23,천안상업고등학교
3429,107,24,"메가마트, 농수산물도매시장"
3430,107,25,신당동
3431,107,26,직산역입구
3432,107,27,직산읍행정복지센터
3433,107,28,서북구청
3434,107,29,삼환나우빌
3435,107,30,소우리입구
3436,107,31,소우1리(바조리)
3437,107,32,충청연수원 입구
3438,107,33,문덕리
3439,107,34,성거하늘빛아파트
3440,107,35,송남리
3441,107,36,성거읍행정복지센터
3442,107,37,성거포도마을아파트
3443,107,38,청호포도마을아파트
3444,107,39,천흥공단
3445,107,40,아느칸빌아파트
3446,107,41,수청거리
3447,107,42,삼일아파트
3448,107,43,성거초등학교
3449,107,44,충남예술고등학교
3450,108,1,천흥리(종점)
3451,108,2,천흥리
3452,108,3,성 거  SKC
3453,108,4,성거읍행정복지센터
3454,108,5,송남리
3455,108,6,문덕1리입구
3456,108,7,문덕리
3457,108,8,충청연수원 입구
3458,108,9,소우리입구
3459,108,10,벽산아파트
3460,108,11,서북구청
3461,108,12,직산읍행정복지센터
3462,108,13,직산사거리
3463,108,14,직산역입구
3464,108,15,신당동
3465,108,16,농산물도매시장
3466,108,17,천안상업고등학교(e편한세상천안부성아파트)
3467,108,18,공주대공과대학
3468,108,19,부성1동행정복지센터
3469,108,20,한기대(두정)
3470,108,21,두정대우3차아파트
3471,108,22,두정우남아파트
3472,108,23,주공8단지아파트
3473,108,24,두정대우1차아파트
3474,108,25,두정대림아파트
3475,108,26,두정양돈농협
3476,108,27,성정중학교
3477,108,28,성정현대아파트
3478,108,29,성정선경아파트
3479,108,30,구상골사거리
3480,108,31,성정동 전자랜드
3481,108,32,봉명 청솔아파트
3482,108,33,계광중학교
3483,108,34,천안여상입구
3484,108,35,쌍용패션거리
3485,108,36,쌍용동사거리
3486,108,37,쌍용초등학교
3487,108,38,용암마을
3488,108,39,쌍용동맘마마트
3489,108,40,나사렛대학교
3490,108,41,방아다리공원
3491,109,1,방아다리공원
3492,109,2,나사렛대학교
3493,109,3,쌍용동맘마마트
3494,109,4,용암마을
3495,109,5,쌍용한라동백아파트
3496,109,6,쌍용동사거리
3497,109,7,쌍용패션거리
3498,109,8,천안여상입구
3499,109,9,계광중학교
3500,109,10,대우5차아파트
3501,109,11,국민은행 성정점
3502,109,12,구상골사거리
3503,109,13,성정선경아파트
3504,109,14,성정현대아파트
3505,109,15,여성회관
3506,109,16,성정중학교
3507,109,17,펜타폴리스 2차
3508,109,18,두정대우1차아파트
3509,109,19,한성3차아파트
3510,109,20,두정우남아파트
3511,109,21,부성1동행정복지센터
3512,109,22,공주대공과대학
3513,109,23,천안상업고등학교
3514,109,24,"메가마트, 농수산물도매시장"
3515,109,25,신당동
3516,109,26,직산역입구
3517,109,27,직산읍행정복지센터
3518,109,28,서북구청
3519,109,29,삼환나우빌
3520,109,30,소우리입구
3521,109,31,소우1리(바조리)
3522,109,32,충청연수원 입구
3523,109,33,문덕리
3524,109,34,성거하늘빛아파트
3525,109,35,송남리
3526,109,36,성거읍행정복지센터
3527,109,37,성거 SKC
3528,109,38,삼일아파트
3529,109,39,천흥리(종점)
3530,110,1,종합터미널
3531,110,2,방죽안오거리
3532,110,3,복자여자중고등학교
3533,110,4,삼도상가
3534,110,5,천안역 동부광장
3535,110,6,온양나드리
3536,110,7,남산중앙시장
3537,110,8,영성로
3538,110,9,남부오거리
3539,110,10,우성VIP 아파트
3540,110,11,삼룡교
3541,110,12,구성초등학교
3542,110,13,구성신성아파트
3543,110,14,천안동중학교
3544,110,15,천안삼거리공원
3545,110,16,삼룡동새마을회관
3546,110,17,"천안의료원,고려신학대학원"
3547,110,18,천안삼거리장례식장
3548,110,19,응원리
3549,110,20,세광엔리치빌
3550,110,21,동우아파트입구
3551,110,22,신계초등학교
3552,110,23,동천안농협
3553,110,24,교천리(돌마루)
3554,110,25,교천리
3555,110,26,지산1리
3556,110,27,국학원
3557,110,28,지산2리
3558,110,29,한국가스안전교육원
3559,111,1,한국가스안전교육원
3560,111,2,지산2리
3561,111,3,국학원
3562,111,4,지산1리
3563,111,5,교천리
3564,111,6,교천리(돌마루)
3565,111,7,동천안농협
3566,111,8,신계초등학교
3567,111,9,동우아파트입구
3568,111,10,세광엔리치빌
3569,111,11,응원리
3570,111,12,천안삼거리장례식장
3571,111,13,"천안의료원,고려신학대학원"
3572,111,14,삼룡동새마을회관
3573,111,15,천안삼거리공원
3574,111,16,천안동중학교
3575,111,17,구성신성아파트
3576,111,18,구성초등학교
3577,111,19,구성동중앙신협
3578,111,20,우성VIP 아파트
3579,111,21,남산축협
3580,111,22,천안중앙시장
3581,111,23,온양나드리
3582,111,24,천안역 동부광장
3583,111,25,삼도상가
3584,111,26,복자여자중고등학교
3585,111,27,방죽안오거리
3586,111,28,종합터미널
3587,112,1,곡대(종점)
3588,112,2,대평2리(싸리재)
3589,112,3,대평1리
3590,112,4,대평1리(마을회관)
3591,112,5,운용리(군단위)
3592,112,6,납안리(주막거리)
3593,112,7,납안1리
3594,112,8,납안리
3595,112,9,전곡리(길마제)
3596,112,10,전곡리
3597,112,11,동우교
3598,112,12,새텃말
3599,112,13,질마제
3600,112,14,양곡리(종점)
3601,112,15,양곡리(종점)
3602,112,16,질마제
3603,112,17,새텃말
3604,112,18,동우교
3605,112,19,양곡리입구(별장골)
3606,112,20,사담리
3607,112,21,솔바람가든
3608,112,22,북면행정복지센터
3609,112,23,오곡리
3610,112,24,오곡리(종점)
3611,112,25,오곡리(종점)
3612,112,26,오곡리
3613,112,27,동천안농협 북면지점
3614,112,28,명덕리
3615,112,29,매송1리(오송정)
3616,112,30,매송1리(느러니)
3617,112,31,매송1리
3618,112,32,용암2리
3619,112,33,용암리
3620,112,34,은석초교
3621,112,35,용암1리
3622,112,36,용암리
3623,112,37,동천안농협 연춘지점
3624,112,38,연춘리
3625,112,39,노루목
3626,112,40,동평3리
3627,112,41,동평2리
3628,112,42,동리
3629,112,43,"목천읍행정복지센터,국립청소년수련원"
3630,113,1,곡대(종점)
3631,113,2,대평2리(싸리재)
3632,113,3,대평1리
3633,113,4,대평1리(마을회관)
3634,113,5,운용리(군단위)
3635,113,6,운용리(종점)
3636,113,7,운용리(종점)
3637,113,8,납안리(주막거리)
3638,113,9,납안1리
3639,113,10,납안1리
3640,113,11,유성농장입구
3641,113,12,시거리
3642,113,13,납안2리
3643,113,14,납안2리
3644,113,15,시거리
3645,113,16,유성농장입구
3646,113,17,납안1리
3647,113,18,납안리
3648,113,19,전곡리(길마제)
3649,113,20,전곡리
3650,113,21,양곡리입구(별장골)
3651,113,22,사담리
3652,113,23,솔바람가든
3653,113,24,북면행정복지센터
3654,113,25,동천안농협 북면지점
3655,113,26,명덕리
3656,113,27,매송1리(오송정)
3657,113,28,매송1리(느러니)
3658,113,29,매송1리
3659,113,30,용암2리
3660,113,31,용암리
3661,113,32,은석초교
3662,113,33,용암1리
3663,113,34,용암리
3664,113,35,동천안농협 연춘지점
3665,113,36,연춘리
3666,113,37,노루목
3667,113,38,동평3리
3668,113,39,동평2리
3669,113,40,동리
3670,113,41,"목천읍행정복지센터,국립청소년수련원"
3671,114,1,종합터미널
3672,114,2,방죽안오거리
3673,114,3,복자여자중고등학교
3674,114,4,삼도상가
3675,114,5,천안역 동부광장
3676,114,6,온양나드리
3677,114,7,남산중앙시장
3678,114,8,영성로
3679,114,9,남부오거리
3680,114,10,우성VIP 아파트
3681,114,11,충무로사거리
3682,114,12,홈플러스
3683,114,13,신성미소지움아파트
3684,114,14,천안동중학교
3685,114,15,천안삼거리공원
3686,114,16,삼룡동새마을회관
3687,114,17,"천안의료원,고려신학대학원"
3688,114,18,천안삼거리장례식장
3689,114,19,응원리
3690,114,20,세광엔리치빌
3691,114,21,동우아파트입구
3692,114,22,신계초등학교
3693,114,23,충남평생교육원
3694,114,24,이수프라임아파트
3695,114,25,신도2차아파트
3696,114,26,신도브래뉴1차 아파트
3697,114,27,운전리
3698,114,28,연합초원아파트
3699,114,29,목천IC
3700,114,30,목천IC
3701,114,31,동평1리입구
3702,114,32,동평1리
3703,114,33,독립기념관
3704,114,34,독립기념관 동문
3705,114,35,목천중고등학교
3706,114,36,"목천읍행정복지센터,국립청소년수련원"
3707,114,37,목천농협
3708,114,38,동리입구
3709,114,39,동평2리
3710,114,40,동평3리
3711,114,41,노루목
3712,114,42,연춘리
3713,114,43,동천안농협 연춘지점
3714,114,44,용암리
3715,114,45,용암1리
3716,114,46,은석초교
3717,114,47,용암리
3718,114,48,용암2리
3719,114,49,매송1리
3720,114,50,매송1리(느러니)
3721,114,51,매송1리(오송정)
3722,114,52,명덕리
3723,114,53,동천안농협 북면지점
3724,114,54,오곡리
3725,114,55,오곡리(종점)
3726,114,56,오곡리(종점)
3727,114,57,오곡리
3728,114,58,북면행정복지센터
3729,114,59,솔바람가든
3730,114,60,사담리
3731,114,61,사담2리
3732,114,62,보명사
3733,114,63,양곡리입구(별장골)
3734,114,64,동우교
3735,114,65,새텃말
3736,114,66,질마제
3737,114,67,양곡리(종점)
3738,114,68,양곡리(종점)
3739,114,69,질마제
3740,114,70,새텃말
3741,114,71,동우교
3742,114,72,전곡리
3743,114,73,전곡리(길마제)
3744,114,74,납안리
3745,114,75,납안1리
3746,114,76,납안리(주막거리)
3747,114,77,운용리(군단위)
3748,114,78,대평1리(마을회관)
3749,114,79,대평1리
3750,114,80,대평2리(싸리재)
3751,114,81,곡대(종점)
3752,115,1,곡대(종점)
3753,115,2,대평2리(싸리재)
3754,115,3,대평1리
3755,115,4,대평1리(마을회관)
3756,115,5,운용리(군단위)
3757,115,6,납안리(주막거리)
3758,115,7,납안1리
3759,115,8,납안리
3760,115,9,전곡리(길마제)
3761,115,10,전곡리
3762,115,11,동우교
3763,115,12,새텃말
3764,115,13,질마제
3765,115,14,양곡리(종점)
3766,115,15,양곡리(종점)
3767,115,16,질마제
3768,115,17,새텃말
3769,115,18,동우교
3770,115,19,양곡리입구(별장골)
3771,115,20,사담2리
3772,115,21,보명사
3773,115,22,사담리
3774,115,23,솔바람가든
3775,115,24,북면행정복지센터
3776,115,25,오곡리
3777,115,26,오곡리(종점)
3778,115,27,오곡리(종점)
3779,115,28,오곡리
3780,115,29,동천안농협 북면지점
3781,115,30,명덕리
3782,115,31,매송1리(오송정)
3783,115,32,매송1리(느러니)
3784,115,33,매송1리
3785,115,34,용암2리
3786,115,35,용암리
3787,115,36,은석초교
3788,115,37,용암1리
3789,115,38,용암리
3790,115,39,동천안농협 연춘지점
3791,115,40,연춘리
3792,115,41,노루목
3793,115,42,동평3리
3794,115,43,동평2리
3795,115,44,동리
3796,115,45,"목천읍행정복지센터,국립청소년수련원"
3797,115,46,목천중고등학교
3798,115,47,독립기념관 동문
3799,115,48,독립기념관
3800,115,49,동평1리
3801,115,50,목천IC
3802,115,51,연합초원아파트
3803,115,52,운전리
3804,115,53,신도브래뉴1차아파트
3805,115,54,신도브래뉴2차아파트
3806,115,55,농업기술센터
3807,115,56,충남평생교육원
3808,115,57,신계초등학교
3809,115,58,동우아파트입구
3810,115,59,세광엔리치빌
3811,115,60,응원리
3812,115,61,천안삼거리장례식장
3813,115,62,"천안의료원,고려신학대학원"
3814,115,63,삼룡동새마을회관
3815,115,64,천안삼거리공원
3816,115,65,천안동중학교
3817,115,66,신성미소지움아파트
3818,115,67,홈플러스
3819,115,68,충무로사거리
3820,115,69,우성VIP 아파트
3821,115,70,남산축협
3822,115,71,천안중앙시장
3823,115,72,온양나드리
3824,115,73,천안역 동부광장
3825,115,74,삼도상가
3826,115,75,복자여자중고등학교
3827,115,76,방죽안오거리
3828,115,77,종합터미널
3829,116,1,종합터미널
3830,116,2,방죽안오거리
3831,116,3,복자여자중고등학교
3832,116,4,삼도상가
3833,116,5,천안역 동부광장
3834,116,6,온양나드리
3835,116,7,남산중앙시장
3836,116,8,영성로
3837,116,9,남부오거리
3838,116,10,우성VIP 아파트
3839,116,11,충무로사거리
3840,116,12,홈플러스
3841,116,13,신성미소지움아파트
3842,116,14,천안동중학교
3843,116,15,천안삼거리공원
3844,116,16,삼룡동새마을회관
3845,116,17,"천안의료원,고려신학대학원"
3846,116,18,천안삼거리장례식장
3847,116,19,응원리
3848,116,20,세광엔리치빌
3849,116,21,동우아파트입구
3850,116,22,신계초등학교
3851,116,23,충남평생교육원
3852,116,24,이수프라임아파트
3853,116,25,신도2차아파트
3854,116,26,신도브래뉴1차 아파트
3855,116,27,운전리
3856,116,28,연합초원아파트
3857,116,29,목천IC
3858,116,30,목천IC
3859,116,31,동평1리입구
3860,116,32,동평1리
3861,116,33,독립기념관
3862,116,34,독립기념관 동문
3863,116,35,목천중고등학교
3864,116,36,"목천읍행정복지센터,국립청소년수련원"
3865,116,37,목천농협
3866,116,38,동리입구
3867,116,39,동평2리
3868,116,40,동평3리
3869,116,41,노루목
3870,116,42,연춘리
3871,116,43,동천안농협 연춘지점
3872,116,44,용암리
3873,116,45,용암1리
3874,116,46,은석초교
3875,116,47,용암리
3876,116,48,용암2리
3877,116,49,매송1리
3878,116,50,매송1리(느러니)
3879,116,51,매송1리(오송정)
3880,116,52,명덕리
3881,116,53,동천안농협 북면지점
3882,116,54,오곡리
3883,116,55,오곡리(종점)
3884,116,56,오곡리(종점)
3885,116,57,오곡리
3886,116,58,북면행정복지센터
3887,116,59,솔바람가든
3888,116,60,사담리
3889,116,61,양곡리입구(별장골)
3890,116,62,동우교
3891,116,63,새텃말
3892,116,64,새텃말
3893,116,65,동우교
3894,116,66,전곡리
3895,116,67,전곡리(길마제)
3896,116,68,납안리
3897,116,69,납안1리
3898,116,70,납안리(주막거리)
3899,116,71,운용리(군단위)
3900,116,72,대평1리(마을회관)
3901,116,73,대평1리
3902,116,74,대평2리(싸리재)
3903,116,75,곡대(종점)
3904,117,1,곡대(종점)
3905,117,2,대평2리(싸리재)
3906,117,3,대평1리
3907,117,4,대평1리(마을회관)
3908,117,5,운용리(군단위)
3909,117,6,납안리(주막거리)
3910,117,7,납안1리
3911,117,8,납안리
3912,117,9,전곡리(길마제)
3913,117,10,전곡리
3914,117,11,동우교
3915,117,12,새텃말
3916,117,13,새텃말
3917,117,14,동우교
3918,117,15,양곡리입구(별장골)
3919,117,16,사담리
3920,117,17,솔바람가든
3921,117,18,북면행정복지센터
3922,117,19,오곡리
3923,117,20,오곡리(종점)
3924,117,21,오곡리(종점)
3925,117,22,오곡리
3926,117,23,동천안농협 북면지점
3927,117,24,명덕리
3928,117,25,매송1리(오송정)
3929,117,26,매송1리(느러니)
3930,117,27,매송1리
3931,117,28,용암2리
3932,117,29,용암리
3933,117,30,은석초교
3934,117,31,용암1리
3935,117,32,용암리
3936,117,33,동천안농협 연춘지점
3937,117,34,연춘리
3938,117,35,노루목
3939,117,36,동평3리
3940,117,37,동평2리
3941,117,38,동리
3942,117,39,"목천읍행정복지센터,국립청소년수련원"
3943,117,40,목천중고등학교
3944,117,41,독립기념관 동문
3945,117,42,독립기념관
3946,117,43,동평1리
3947,117,44,목천IC
3948,117,45,연합초원아파트
3949,117,46,운전리
3950,117,47,신도브래뉴1차아파트
3951,117,48,신도브래뉴2차아파트
3952,117,49,농업기술센터
3953,117,50,충남평생교육원
3954,117,51,신계초등학교
3955,117,52,동우아파트입구
3956,117,53,세광엔리치빌
3957,117,54,응원리
3958,117,55,천안삼거리장례식장
3959,117,56,"천안의료원,고려신학대학원"
3960,117,57,삼룡동새마을회관
3961,117,58,천안삼거리공원
3962,117,59,천안동중학교
3963,117,60,신성미소지움아파트
3964,117,61,홈플러스
3965,117,62,충무로사거리
3966,117,63,우성VIP 아파트
3967,117,64,남산축협
3968,117,65,천안중앙시장
3969,117,66,온양나드리
3970,117,67,천안역 동부광장
3971,117,68,삼도상가
3972,117,69,복자여자중고등학교
3973,117,70,방죽안오거리
3974,117,71,종합터미널
3975,118,1,곡대(종점)
3976,118,2,대평2리(싸리재)
3977,118,3,대평1리
3978,118,4,대평1리(마을회관)
3979,118,5,운용리(군단위)
3980,118,6,납안리(주막거리)
3981,118,7,납안1리
3982,118,8,납안리
3983,118,9,전곡리(길마제)
3984,118,10,전곡리
3985,118,11,양곡리입구(별장골)
3986,118,12,사담리
3987,118,13,솔바람가든
