,버스노선번호,몇번째 정류장,노선이름
1049,35,18,삼환나우빌
1050,35,19,소우리입구
1051,35,20,소우1리(바조리)
1052,35,21,충청연수원 입구
1053,35,22,문덕리
1054,35,23,성거하늘빛아파트
1055,35,24,거봉주유소
1056,35,25,송남리
1057,35,26,성거읍행정복지센터
1058,35,27,성거 SKC
1059,35,28,삼일아파트
1060,35,29,성거초등학교
1061,35,30,충남예술고등학교
1062,35,31,남창마을
1063,35,32,송남리
1064,35,33,청구빌라
1065,35,34,석교2리
1066,35,35,망향의동산
1067,35,36,성거육영아파트
1068,35,37,요방1리입구
1069,35,38,요방3리
1070,35,39,단대병원
1071,35,40,상명대학교
1072,35,41,천안톨게이트
1073,35,42,도솔광장
1074,35,43,대림한숲아파트
1075,35,44,고속터미널
1076,36,1,121
1077,36,2,종합터미널
1078,36,3,대림한숲아파트
1079,36,4,도솔광장
1080,36,5,천안톨게이트
1081,36,6,상명대학교
1082,36,7,단국대치대병원
1083,36,8,단대병원
1084,36,9,오승빌라
1085,36,10,성거육영아파트
1086,36,11,망향의동산
1087,36,12,오성원룸
1088,36,13,청광산업
1089,36,14,송남리
1090,36,15,남창마을
1091,36,16,북천안자이에뜨
1092,36,17,충남예술고등학교
1093,36,18,성거도서관
1094,36,19,천흥리
1095,36,20,성 거  SKC
1096,36,21,성거읍행정복지센터
1097,36,22,송남리
1098,36,23,문덕1리입구
1099,36,24,문덕리
1100,36,25,충청연수원 입구
1101,36,26,소우리입구
1102,36,27,벽산아파트
1103,36,28,서북구청
1104,36,29,직산읍행정복지센터
1105,36,30,직산사거리
1106,36,31,직산역입구
1107,36,32,신당동
1108,36,33,농산물도매시장
1109,36,34,천안상업고등학교(e편한세상천안부성아파트)
1110,36,35,공주대공과대학
1111,36,36,부성1동행정복지센터
1112,36,37,두정역마을
1113,36,38,두정역 푸르지오
1114,36,39,두정역입구
1115,36,40,이안아파트 코아루아파트
1116,36,41,역말오거리
1117,36,42,신부우방아파트
1118,36,43,신부청광아파트
1119,36,44,종합터미널
1120,37,1,122
1121,37,2,고속터미널
1122,37,3,신부청광아파트
1123,37,4,동아태조아파트
1124,37,5,역말오거리
1125,37,6,이안아파트 코아루아파트
1126,37,7,두정역입구
1127,37,8,부성1동행정복지센터
1128,37,9,공주대공과대학
1129,37,10,천안상업고등학교
1130,37,11,"메가마트, 농수산물도매시장"
1131,37,12,신당동
1132,37,13,직산역입구
1133,37,14,직산역
1134,37,15,직산읍행정복지센터
1135,37,16,서북구청
1136,37,17,삼환나우빌
1137,37,18,소우리입구
1138,37,19,소우1리(바조리)
1139,37,20,충청연수원 입구
1140,37,21,전경대
1141,37,22,남산1리
1142,37,23,정촌리
1143,37,24,삼곡리종점
1144,38,1,122
1145,38,2,삼곡리종점
1146,38,3,정촌리
1147,38,4,남산1리
1148,38,5,전경대
1149,38,6,소우리입구
1150,38,7,벽산아파트
1151,38,8,서북구청
1152,38,9,직산읍행정복지센터
1153,38,10,직산사거리
1154,38,11,직산역
1155,38,12,직산역입구
1156,38,13,신당동
1157,38,14,농산물도매시장
1158,38,15,천안상업고등학교(e편한세상천안부성아파트)
1159,38,16,공주대공과대학
1160,38,17,부성1동행정복지센터
1161,38,18,두정역마을
1162,38,19,두정역 푸르지오
1163,38,20,두정역입구
1164,38,21,이안아파트 코아루아파트
1165,38,22,역말오거리
1166,38,23,신부우방아파트
1167,38,24,신부청광아파트
1168,38,25,종합터미널
1169,39,1,13
1170,39,2,천안아산역
1171,39,3,호수공원
1172,39,4,아산역
1173,39,5,한국표준협회
1174,39,6,장재마을11단지
1175,39,7,쌍용동일하이빌
1176,39,8,신방초원아파트
1177,39,9,한라 동백2차아파트정문
1178,39,10,용곡더쉴아파트
1179,39,11,두레현대1단지아파트
1180,39,12,쌍용현대1차아파트
1181,39,13,충무병원후문
1182,39,14,충무병원
1183,39,15,다가동신성아파트YWCA
1184,39,16,일봉초등학교
1185,39,17,남부오거리
1186,39,18,농협원성점
1187,39,19,청과시장
1188,39,20,버들육거리
1189,39,21,중앙도서관
1190,39,22,천안역 필하우스 에듀시티
1191,39,23,천안북중학교
1192,39,24,신안파출소
1193,39,25,종합터미널
1194,39,26,대림한숲아파트
1195,39,27,천안톨게이트
1196,39,28,상명대학교
1197,39,29,단국대치대병원
1198,39,30,단대병원
1199,40,1,13
1200,40,2,단대병원
1201,40,3,단대병원
1202,40,4,상명대학교
1203,40,5,천안톨게이트
1204,40,6,도솔광장
1205,40,7,대림한숲아파트
1206,40,8,종합터미널
1207,40,9,신안파출소
1208,40,10,천안초등학교
1209,40,11,천안역 필하우스 에듀시티
1210,40,12,청소년수련관
1211,40,13,버들육거리
1212,40,14,청과시장
1213,40,15,농협원성점
1214,40,16,남부오거리
1215,40,17,일봉초등학교
1216,40,18,다가동신성아파트
1217,40,19,쌍용극동아파트(충무병원정문)
1218,40,20,쌍용현대2차아파트
1219,40,21,성지새말2단지아파트
1220,40,22,용곡더쉴아파트
1221,40,23,현대 향촌아파트정문
1222,40,24,신방초원아파트후문
1223,40,25,신촌초등학교
1224,40,26,쌍용동일하이빌
1225,40,27,장재마을11단지
1226,40,28,아산역
1227,40,29,천안아산역
1228,41,1,130
1229,41,2,평택버스터미널
1230,41,3,버스터미널
1231,41,4,유천3동
1232,41,5,신평11동(유천3리)
1233,41,6,유천2리
1234,41,7,신평9통(유천1리)
1235,41,8,안성천교
1236,41,9,안궁5리(문화촌)
1237,41,10,안궁3리(가룡)
1238,41,11,안궁리
1239,41,12,대홍5리(홍천)
1240,41,13,대홍5리
1241,41,14,대홍1리(대정)
1242,41,15,대홍4리(갯방죽)
1243,41,16,희성폴리머
1244,41,17,장로교회
1245,41,18,성환터미널
1246,42,1,130
1247,42,2,성환리(성환터미널)
1248,42,3,장로교회
1249,42,4,희성폴리머
1250,42,5,대홍4리(갯방죽)
1251,42,6,대홍리
1252,42,7,대홍5리
1253,42,8,대홍5리 홍천
1254,42,9,안궁4리(신안동)
1255,42,10,안궁3리
1256,42,11,안궁5리
1257,42,12,안성천교앞
1258,42,13,신평9통(유천1리)
1259,42,14,유천2리
1260,42,15,신평11통(유천3리)
1261,42,16,유천3동
1262,42,17,평택역
1263,42,18,평택버스터미널
1264,43,1,131
1265,43,2,성환리(성환터미널)
1266,43,3,장로교회
1267,43,4,희성폴리머
1268,43,5,대홍4리(갯방죽)
1269,43,6,대홍리
1270,43,7,대홍5리
1271,43,8,대홍5리 홍천
1272,43,9,안궁4리(신안동)
1273,43,10,안궁3리
1274,43,11,안궁5리
1275,43,12,안성천교앞
1276,43,13,신평9통(유천1리)
1277,43,14,유천2리
1278,43,15,신평11통(유천3리)
1279,43,16,유천3동
1280,43,17,평택버스터미널앞
1281,43,18,경찰서
1282,43,19,평택경찰서사거리
1283,43,20,성동초등학교앞
1284,43,21,합정동주공3단지후문앞
1285,43,22,평택여중사거리
1286,43,23,신한중고등학교
1287,43,24,평택고등학교
1288,43,25,평택시청
1289,44,1,131
1290,44,2,평택시청
1291,44,3,한전앞
1292,44,4,신한중고등학교
1293,44,5,평택여중사거리
1294,44,6,합정동주공3단지후문
1295,44,7,한광고교입구
1296,44,8,삼성생명
1297,44,9,박애병원
1298,44,10,평택버스터미널
1299,44,11,버스터미널
1300,44,12,유천3동
1301,44,13,신평11동(유천3리)
1302,44,14,유천2리
1303,44,15,신평9통(유천1리)
1304,44,16,안성천교
1305,44,17,안궁5리(문화촌)
1306,44,18,안궁3리(가룡)
1307,44,19,안궁리
1308,44,20,대홍5리(홍천)
1309,44,21,대홍5리
1310,44,22,대홍1리(대정)
1311,44,23,대홍4리(갯방죽)
1312,44,24,희성폴리머
1313,44,25,장로교회
1314,44,26,성환터미널
1315,45,1,135
1316,45,2,양령2리
1317,45,3,수향교
1318,45,4,수향4리
1319,45,5,안궁1리 경로당
1320,45,6,안궁1리
1321,45,7,안궁2길
1322,45,8,안궁리
1323,45,9,대홍5리(홍천)
1324,45,10,대홍5리
1325,45,11,대홍5리
1326,45,12,대홍1리(대정)
1327,45,13,대홍4리(갯방죽)
1328,45,14,희성폴리머
1329,45,15,장로교회
1330,45,16,성환4리
1331,45,17,성환10리
1332,45,18,성신초등학교
1333,45,19,성환역
1334,45,20,골드아파트
1335,45,21,삼풍아파트
1336,45,22,성환리(성환터미널)
1337,46,1,135
1338,46,2,성환터미널
1339,46,3,삼풍아파트
1340,46,4,골드아파트
1341,46,5,성환역
1342,46,6,성신초등학교
1343,46,7,성환10리
1344,46,8,성환4리
1345,46,9,장로교회
1346,46,10,희성폴리머
1347,46,11,대홍4리(갯방죽)
1348,46,12,대홍리
1349,46,13,대홍5리
1350,46,14,대홍주유소
1351,46,15,대홍5리 홍천
1352,46,16,안궁2길
1353,46,17,안궁2리마을회관
1354,46,18,양령2리
1355,47,1,14
1356,47,2,백석대학교(운동장)
1357,47,3,백석대목양관
1358,47,4,백석대 정문
1359,47,5,백석대학교
1360,47,6,금호어울림아파트
1361,47,7,상명대학교
1362,47,8,천안톨게이트
1363,47,9,도솔광장
1364,47,10,대림한숲아파트
1365,47,11,고속터미널
1366,47,12,신부청광아파트
1367,47,13,동아태조아파트
1368,47,14,역말오거리
1369,47,15,이안아파트 코아루아파트
1370,47,16,두정역푸르지오
1371,47,17,두정역
1372,47,18,한성3차아파트
1373,47,19,두정우남아파트
1374,47,20,한기대(두정)
1375,47,21,"부성2동행정복지센터,두정계룡아파트"
1376,47,22,두정도서관
1377,47,23,두정고등학교
1378,47,24,두정대우5차아파트
1379,47,25,계룡리슈빌
1380,47,26,백석더샵아파트
1381,47,27,두정세광아파트
1382,47,28,두정부경아파트
1383,47,29,한방병원
1384,47,30,백석그린빌아파트
1385,47,31,백석초등학교
1386,47,32,주공그린빌3차아파트
1387,47,33,백석11단지
1388,47,34,천안시청 서북구보건소
1389,47,35,트윈팰리스
1390,47,36,불당아이파크
1391,47,37,불당대동아파트108동앞
1392,47,38,불당대원아파트
1393,47,39,쌍용3동행정복지센터
1394,47,40,쌍용동맘마마트
1395,47,41,나사렛대학교
1396,47,42,방아다리공원
1397,48,1,14
1398,48,2,방아다리공원
1399,48,3,나사렛대학교
1400,48,4,쌍용동맘마마트
1401,48,5,쌍용3동행정복지센터
1402,48,6,용암초등학교
1403,48,7,불당호반아파트
1404,48,8,불당동일하이빌3단지
1405,48,9,불당동일하이빌2단지
1406,48,10,트윈팰리스
1407,48,11,천안시청 서북구보건소
1408,48,12,백석호반1차아파트
1409,48,13,백석호반2차아파트
1410,48,14,백석그린빌아파트
1411,48,15,두정부경아파트
1412,48,16,두정세광아파트
1413,48,17,백석더샵아파트
1414,48,18,백석아이파크
1415,48,19,두정대우5차아파트
1416,48,20,두정도서관
1417,48,21,두정중학교
1418,48,22,"부성2동행정복지센터,두정경남아파트"
1419,48,23,두정대우3차아파트
1420,48,24,두정우남아파트
1421,48,25,주공8단지아파트
1422,48,26,두정역
1423,48,27,두정역입구
1424,48,28,이안아파트 코아루아파트
1425,48,29,역말오거리
1426,48,30,신부우방아파트
1427,48,31,신부청광아파트
1428,48,32,종합터미널
1429,48,33,대림한숲아파트
1430,48,34,천안톨게이트
1431,48,35,상명대학교
1432,48,36,단국대치대병원
1433,48,37,금호어울림아파트
1434,48,38,백석문화대
1435,48,39,백석대 정문
1436,48,40,백석대학교(운동장)
1437,49,1,140
1438,49,2,고속터미널
1439,49,3,신부청광아파트
1440,49,4,동아태조아파트
1441,49,5,역말오거리
1442,49,6,이안아파트 코아루아파트
1443,49,7,두정역입구
1444,49,8,두정역마을
1445,49,9,부성1동행정복지센터
1446,49,10,공주대공과대학
1447,49,11,천안상업고등학교
1448,49,12,"메가마트, 농수산물도매시장"
1449,49,13,업성초교
1450,49,14,업성고교
1451,49,15,원네스아파트
1452,49,16,선바위
1453,49,17,밤골
1454,49,18,2공단입구
1455,49,19,번영로가구타운
1456,49,20,사라리
1457,49,21,차암공단입구
1458,49,22,롯데푸드
1459,49,23,한국하니웰
1460,49,24,천안산업단지관리공단
1461,49,25,직산대림아파트
1462,49,26,O.N.
1463,49,27,동보아파트
1464,49,28,우성8차아파트
1465,49,29,우성8차아파트
1466,49,30,양당초교입구
1467,49,31,홍익주유소
1468,49,32,자은가리
1469,49,33,청솔아파트
1470,49,34,부송2리
1471,49,35,유원빌라
1472,49,36,청호4차아파트
1473,49,37,직산사거리
1474,49,38,직산역입구
1475,49,39,신당동
1476,49,40,농산물도매시장
1477,49,41,천안상업고등학교(e편한세상천안부성아파트)
1478,49,42,공주대공과대학
1479,49,43,부성1동행정복지센터
1480,49,44,두정역마을
1481,49,45,두정역 푸르지오
1482,49,46,두정역입구
1483,49,47,이안아파트 코아루아파트
1484,49,48,역말오거리
1485,49,49,신부우방아파트
1486,49,50,신부청광아파트
1487,49,51,종합터미널
1488,50,1,141
1489,50,2,고속터미널
1490,50,3,신부청광아파트
1491,50,4,동아태조아파트
1492,50,5,역말오거리
1493,50,6,이안아파트 코아루아파트
1494,50,7,두정역입구
1495,50,8,두정역마을
1496,50,9,부성1동행정복지센터
1497,50,10,공주대공과대학
1498,50,11,천안상업고등학교
1499,50,12,"메가마트, 농수산물도매시장"
1500,50,13,신당동
1501,50,14,직산역입구
1502,50,15,삼은리
1503,50,16,청호4차아파트
1504,50,17,유원빌라
1505,50,18,부송2리
1506,50,19,청솔아파트
1507,50,20,자은가리
1508,50,21,홍익주유소
1509,50,22,양당초교입구
1510,50,23,우성8차아파트
1511,50,24,우성8차아파트
1512,50,25,동보아파트
1513,50,26,비젼인텍
1514,50,27,직산대림아파트
1515,50,28,천안산업단지관리공단
1516,50,29,롯데푸드
1517,50,30,차암공단입구
1518,50,31,사라리
1519,50,32,번영로가구타운
1520,50,33,2공단입구
1521,50,34,서북경찰서
1522,50,35,업성초등학교
1523,50,36,농산물도매시장
1524,50,37,천안상업고등학교(e편한세상천안부성아파트)
1525,50,38,공주대공과대학
1526,50,39,부성1동행정복지센터
1527,50,40,두정역마을
1528,50,41,두정역 푸르지오
1529,50,42,두정역입구
1530,50,43,이안아파트 코아루아파트
1531,50,44,역말오거리
1532,50,45,신부우방아파트
1533,50,46,신부청광아파트
1534,50,47,종합터미널
1535,51,1,142
1536,51,2,고속터미널
1537,51,3,신부청광아파트
1538,51,4,동아태조아파트
1539,51,5,역말오거리
1540,51,6,이안아파트 코아루아파트
1541,51,7,두정역입구
1542,51,8,두정역마을
1543,51,9,부성1동행정복지센터
1544,51,10,공주대공과대학
1545,51,11,천안상업고등학교
1546,51,12,"메가마트, 농수산물도매시장"
1547,51,13,업성초교
1548,51,14,업성고교
1549,51,15,선바위
1550,51,16,밤골
1551,51,17,2공단입구
1552,51,18,번영로가구타운
1553,51,19,사라리
1554,51,20,차암공단입구
1555,51,21,롯데푸드
1556,51,22,한국하니웰
1557,51,23,천안산업단지관리공단
1558,51,24,직산대림아파트
1559,51,25,O.N.
1560,51,26,동보아파트
1561,51,27,우성8차아파트
1562,51,28,우성8차아파트
1563,51,29,양당초교입구
1564,51,30,양당초등학교
1565,51,31,양당초등학교
1566,51,32,홍익주유소
1567,51,33,자은가리
1568,51,34,청솔아파트
1569,51,35,부송2리
1570,51,36,유원빌라
1571,51,37,청호4차아파트
1572,51,38,직산사거리
1573,51,39,직산역입구
1574,51,40,신당동
1575,51,41,농산물도매시장
1576,51,42,천안상업고등학교(e편한세상천안부성아파트)
1577,51,43,공주대공과대학
1578,51,44,부성1동행정복지센터
1579,51,45,두정역마을
1580,51,46,두정역 푸르지오
1581,51,47,두정역입구
1582,51,48,이안아파트 코아루아파트
1583,51,49,역말오거리
1584,51,50,신부우방아파트
1585,51,51,신부청광아파트
1586,51,52,종합터미널
1587,52,1,143
1588,52,2,고속터미널
1589,52,3,신부청광아파트
1590,52,4,동아태조아파트
1591,52,5,역말오거리
1592,52,6,이안아파트 코아루아파트
1593,52,7,두정역입구
1594,52,8,두정역마을
1595,52,9,부성1동행정복지센터
1596,52,10,공주대공과대학
1597,52,11,천안상업고등학교
1598,52,12,"메가마트, 농수산물도매시장"
