정류장번호,정류장명,위도,경도,도시코드,도시명,주소
CAB285000660,온양나드리,36.8032386,127.1462215,34010,천안시,"대흥로, 사직동, 동남구, 천안시, 충청남도, 31153, 대한민국"
CAB285000661,남산중앙시장,36.8005047,127.1487406,34010,천안시,"남산중앙시장 주차장, 대흥로, 사직동, 동남구, 천안시, 충청남도, 31130, 대한민국"
CAB285000662,천안중앙시장,36.8004711,127.1492519,34010,천안시,"대흥로, 사직동, 동남구, 천안시, 충청남도, 31130, 대한민국"
CAB285000663,중앙시장,36.8010882,127.15068769,34010,천안시,"영성로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000664,중앙시장,36.80171789,127.15042684,34010,천안시,"43, 영성로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000665,천안중앙시장,36.80332398,127.15014598,34010,천안시,"영성로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000666,오룡우체국,36.80447711,127.15019781,34010,천안시,"천안오룡동우체국, 69, 영성로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000667,동남구청,36.80727935,127.14979246,34010,천안시,"영성로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000668,동남구청,36.80710758,127.14994067,34010,천안시,"영성로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000669,버들육거리,36.8055523,127.1522197,34010,천안시,"동리길, 오룡동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285000670,버들육거리,36.8054539,127.1524533,34010,천안시,"버들9길, 오룡동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285000671,청과시장,36.80328294,127.15286073,34010,천안시,"중앙로, 영성동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285000672,청과시장,36.80334529,127.15268173,34010,천안시,"중앙로, 영성동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285000673,농협원성점,36.79967502,127.15353677,34010,천안시,"천안농협주유소 원성동지점, 13, 중앙로, 영성동, 동남구, 천안시, 충청남도, 31186, 대한민국"
CAB285000674,농협원성점,36.79952316,127.15337379,34010,천안시,"천안농협주유소 원성동지점, 13, 중앙로, 영성동, 동남구, 천안시, 충청남도, 31186, 대한민국"
CAB285000675,남산축협,36.79921013,127.15157119,34010,천안시,"영성펜타폴리스, 90, 대흥로, 영성동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285000676,남산축협,36.7992067,127.1521362,34010,천안시,"영성펜타폴리스, 90, 대흥로, 영성동, 동남구, 천안시, 충청남도, 31131, 대한민국"
CAB285000677,천안역,36.80882941,127.14900627,34010,천안시,"16, 버들로, 문화동, 동남구, 천안시, 충청남도, 31129, 대한민국"
CAB285000678,천안역,36.80911797,127.14884241,34010,천안시,"버들로, 문화동, 동남구, 천안시, 충청남도, 31144, 대한민국"
CAB285000679,천안역 필하우스 에듀시티,36.81124416,127.15269708,34010,천안시,"중앙로, 문화동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000680,천안역 필하우스 에듀시티,36.81163128,127.15293407,34010,천안시,"중앙로, 문화동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000681,천안초등학교,36.81402564,127.15290442,34010,천안시,"천안초등학교, 169, 중앙로, 문화동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000682,천안북중학교,36.81444863,127.15315039,34010,천안시,"천안북중학교, 중앙로, 성황동, 동남구, 천안시, 충청남도, 31123, 대한민국"
CAB285000683,신안파출소,36.81732914,127.1528389,34010,천안시,"중앙로, 문화동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000684,신안파출소,36.8174513,127.15298408,34010,천안시,"중앙로, 문화동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000685,종합터미널,36.8187607,127.1556582,34010,천안시,"만남로, 신부동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000686,종합터미널,36.8190148,127.1565574,34010,천안시,"신세계백화점 천안아산점, 43, 만남로, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국"
CAB285000687,고속터미널,36.81895798,127.15454074,34010,천안시,"아름다운여성의원, 43, 만남로, 신부동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285000688,신부경남아파트,36.81559628,127.15835407,34010,천안시,"신부경남아파트, 충절로, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285000689,신부경남아파트,36.81552076,127.15812062,34010,천안시,"신부경남아파트, 충절로, 신부동, 동남구, 천안시, 충청남도, 31123, 대한민국"
CAB285000690,중앙고등학교,36.81141632,127.15847742,34010,천안시,"천안중앙고등학교, 91, 충절로, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285000691,교보생명,36.80798399,127.15847609,34010,천안시,"옛농고7길, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285000692,교보생명,36.80735799,127.15873241,34010,천안시,"충절로, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285000693,교보사거리,36.80552772,127.15867045,34010,천안시,"GS수퍼마켓 천안점, 148, 충절로, 원성동, 동남구, 천안시, 충청남도, 31132, 대한민국"
CAB285000694,천안중학교,36.81130964,127.15826742,34010,천안시,"천안중학교, 90, 충절로, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285000695,교보사거리,36.80472992,127.15894391,34010,천안시,"원성천2길, 원성동, 동남구, 천안시, 충청남도, 31132, 대한민국"
CAB285000696,원성극동아파트,36.80285964,127.15890741,34010,천안시,"충절로, 원성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285000697,천안여중입구,36.80049222,127.15900156,34010,천안시,"충절로, 원성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285000698,원성극동아파트,36.80257013,127.15908131,34010,천안시,"충절로, 원성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285000699,원동교,36.8064396,127.16009075,34010,천안시,"버들로, 원성동, 동남구, 천안시, 충청남도, 31132, 대한민국"
CAB285000700,원동교,36.80628878,127.16057229,34010,천안시,"버들로, 원성동, 동남구, 천안시, 충청남도, 31132, 대한민국"
CAB285000701,남부오거리,36.7985139,127.1516921,34010,천안시,"천년빌딩, 421, 충무로, 영성동, 동남구, 천안시, 충청남도, 31130, 대한민국"
CAB285000702,남부오거리,36.7982139,127.1517372,34010,천안시,"충무로, 영성동, 동남구, 천안시, 충청남도, 31130, 대한민국"
CAB285000703,천안제일고등학교,36.80617754,127.15426986,34010,천안시,"버들로, 오룡동, 동남구, 천안시, 충청남도, 31132, 대한민국"
CAB285000704,천안제일고등학교,36.80639796,127.15522408,34010,천안시,"천안제일고등학교, 71, 버들로, 오룡동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285000705,버들로,36.80621995,127.1564693,34010,천안시,"버들로, 오룡동, 동남구, 천안시, 충청남도, 31132, 대한민국"
CAB285000706,대림한숲아파트,36.8193751,127.1595809,34010,천안시,"삼부르네상스, 72, 만남로, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국"
CAB285000707,대림한숲아파트,36.81993963,127.15977408,34010,천안시,"만남로, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국"
CAB285000708,대림한내아파트,36.82490299,127.15725574,34010,천안시,"천안대로, 신부동, 동남구, 천안시, 충청남도, 31118, 대한민국"
CAB285000709,대림한내아파트,36.82465294,127.15713574,34010,천안시,"천안대로, 신부동, 동남구, 천안시, 충청남도, 31118, 대한민국"
CAB285000710,진천경찰서,36.8556532,127.4450339,34010,천안시,"중앙동로, 읍내리, 진천군, 충청북도, 27832, 대한민국"
CAB285000725,지암2리,36.8276797,127.3993591,34010,천안시,"사석리, 진천군, 충청북도, 27827, 대한민국"
CAB285000727,보탑사삼거리,36.8283606,127.3945699,34010,천안시,"금사로, 금암리, 진천군, 충청북도, 27827, 대한민국"
CAB285000730,덕성2리,36.80430193,127.37216279,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285000731,덕성2리,36.80298558,127.37209651,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285000732,동산3리,36.79203732,127.36867779,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285000733,동산3리죽계2리,36.7918436,127.3681444,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285000734,천안여자고등학교,36.77950419,127.1650802,34010,천안시,"천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
CAB285000735,천안여자고등학교,36.78047633,127.16549074,34010,천안시,"천안대로, 동남구, 천안시, 충청남도, 31073, 대한민국"
CAB285000736,원삼거리,36.7828663,127.16553074,34010,천안시,"천안시차량등록사업소, 400, 천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
CAB285000737,천안동중학교,36.78786298,127.16568907,34010,천안시,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31195, 대한민국"
CAB285000738,천안동중학교,36.78778703,127.16601147,34010,천안시,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31195, 대한민국"
CAB285000739,천안삼거리공원,36.7842081,127.16912224,34010,천안시,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31195, 대한민국"
CAB285000740,천안삼거리공원,36.78402463,127.1697274,34010,천안시,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31072, 대한민국"
CAB285000741,삼룡동새마을회관,36.7804555,127.1735565,34010,천안시,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31071, 대한민국"
CAB285000742,삼룡동새마을회관,36.78093295,127.1733924,34010,천안시,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31071, 대한민국"
CAB285000743,"천안의료원,고려신학대학원",36.776238,127.1777027,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31071, 대한민국"
CAB285000744,천안삼거리장례식장,36.77312583,127.1793202,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
CAB285000745,천안삼거리장례식장,36.77375795,127.17937407,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
CAB285000746,"천안의료원,고려신학대학원",36.7759539,127.1783259,34010,천안시,"충청남도천안의료원, 537, 충절로, 동남구, 천안시, 충청남도, 31071, 대한민국"
CAB285000747,신성미소지움아파트,36.79226235,127.16454777,34010,천안시,"천안대로, 구성동, 동남구, 천안시, 충청남도, 31195, 대한민국"
CAB285000748,천안여중입구,36.7999936,127.1593035,34010,천안시,"고재10길, 구성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285000749,삼룡교,36.7978992,127.1591872,34010,천안시,"충절로, 청수동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285000750,원삼거리,36.7836693,127.16506593,34010,천안시,"천안원삼거리주막, 395, 천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
CAB285000751,구룡동,36.7666725,127.1490484,34010,천안시,"중리1길, 구룡동, 동남구, 천안시, 충청남도, 31211, 대한민국"
CAB285000753,청수극동2차아파트,36.7893504,127.15448429,34010,천안시,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
CAB285000754,청수LG SK아파트,36.7913365,127.1560667,34010,천안시,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
CAB285000755,청수극동1차아파트,36.79156779,127.1559119,34010,천안시,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
CAB285000756,공립지역아동센터,36.7958596,127.1583892,34010,천안시,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
CAB285000757,청수현대아파트,36.79811958,127.15482904,34010,천안시,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
CAB285000758,청수현대아파트,36.79757,127.15305,34010,천안시,"1008, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
CAB285000759,청수현대아파트,36.79756324,127.15283459,34010,천안시,"1008, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
CAB285000760,남양유업,36.79487393,127.15111657,34010,천안시,"아트빌아파트, 965, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
CAB285000761,남양유업,36.7941202,127.1510754,34010,천안시,"아트빌아파트, 965, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
CAB285000762,청수금호아파트,36.79194759,127.14979233,34010,천안시,"풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
CAB285000763,극동스타클래스더퍼스트예정지,36.79195821,127.14959831,34010,천안시,"풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
CAB285000764,경남아너스빌,36.78981452,127.14814319,34010,천안시,"프로미카월드 천안다가점, 911, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
CAB285000768,청당마을신도브래뉴아파트,36.7787137,127.1406806,34010,천안시,"풍세로, 용곡동, 동남구, 천안시, 충청남도, 31202, 대한민국"
CAB285000770,현대까치아파트,36.77263961,127.13804407,34010,천안시,"풍세로, 동남구, 천안시, 충청남도, 31207, 대한민국"
CAB285000771,현대까치아파트,36.77266961,127.13780766,34010,천안시,"풍세로, 동남구, 천안시, 충청남도, 31207, 대한민국"
CAB285000774,청수초등학교,36.78801064,127.15168239,34010,천안시,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
CAB285000775,구성초등학교,36.79378962,127.16034074,34010,천안시,"천안시보훈회관, 277, 충절로, 청수동, 동남구, 천안시, 충청남도, 31193, 대한민국"
CAB285000776,구성초등학교,36.79359597,127.16032113,34010,천안시,"충절로, 청수동, 동남구, 천안시, 충청남도, 31193, 대한민국"
CAB285000777,구성신성아파트,36.79132701,127.16245309,34010,천안시,"충절로, 구성동, 동남구, 천안시, 충청남도, 31195, 대한민국"
CAB285000778,구성신성아파트,36.7916663,127.16251907,34010,천안시,"천안성모정형외과, 충절로, 구성동, 동남구, 천안시, 충청남도, 31195, 대한민국"
CAB285000780,부영아파트입구,36.76162963,127.17227074,34010,천안시,"응원1길, 동남구, 천안시, 충청남도, 31226, 대한민국"
